Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date
RPH20241346,CS301,Machine Learning,5.0,2025/2026,S2,2025-04-14
RPH20241346,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-05-13
RPH20241346,CS302,Cloud Computing,4.0,2025/2026,S1,2025-12-22
RPH20241346,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-10-14
RPH20241346,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-06-22
RPH20241346,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-04-21
RPH20251347,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-07-16
RPH20251347,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-05-23
RPH20251347,ENG101,Technical Writing,3.0,2025/2026,S1,2025-09-19
RPH20251347,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-07-25
RPH20251347,CS301,Machine Learning,5.0,2025/2026,S2,2025-04-01
RPH20251347,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-12-04
RPH20251348,,Physics for Engineers,4.0,2025/2026,S1,2025-10-22
RPH20251348,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-06-16
RPH20251348,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-10-03
RPH20251348,CS102,Data Structures,5.0,2024/2025,S1,2025-03-11
RPH20251348,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-09-04
RPH20251348,CS302,Cloud Computing,4.0,2024/2025,S1,2025-11-10
RPH20251349,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2026-01-08
RPH20251349,CS101,Introduction to Programming,4.0,2025/2026,S2,2025-08-18
RPH20251349,CS302,Cloud Computing,4.0,2024/2025,S2,2025-04-05
RPH20251349,ENG101,Technical Writing,3.0,2025/2026,S1,2025-10-10
RPH20251349,CS201,Database Systems,,2024/2025,S2,2025-10-26
RPH20251349,CS102,Data Structures,5.0,2025/2026,SEM2,2025-03-15
RPH20231350,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-06-13
RPH20231350,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-10-28
RPH20231350,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-10-05
RPH20231350,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-09-12
RPH20231350,CS202,Web Development,3.0,2024/2025,S1,2025-06-14
RPH20231350,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-07-15
RPH20231350,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-12-03
RPH20221351,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-08-11
RPH20221351,CS202,Web Development,3.0,2025/2026,SEM2,2025-09-02
RPH20221351,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-03-04
RPH20221351,cs101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-06-18
RPH20231352,,Linear Algebra,4.0,2024/2025,SEM1,2025-09-02
RPH20231352,CS102,Data Structures,5.0,2023/2024,S1,2025-03-23
RPH20231352,,Physics for Engineers,4.0,2023/2024,SEM1,2025-02-25
RPH20231352,CS101,Introduction to Programming,4.0,2025/2026,S2,2025-07-24
RPH20221353,CS202,Web Development,3.0,2024/2025,SEM1,2026-01-13
RPH20221353,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-03-07
RPH20221353,,Introduction to Programming,4.0,2024/2025,Semester 1,2025-05-11
RPH20221353,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-05-30
RPH20221353,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-09-16
RPH20221353,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-02-19
RPH20221353,CS302,Cloud Computing,,2023/2024,S2,2025-11-23
RPH20251354,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-09-30
RPH20251354,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-29
RPH20251354,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-12-05
RPH20251354,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-07-04
RPH20251354,eng101,Technical Writing,3.0,2025/2026,S1,2025-11-08
RPH20221355,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-11-09
RPH20221355,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-06-10
RPH20221355,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-08-04
RPH20221355,CS302,Cloud Computing,4.0,2024/2025,S1,2026-01-12
RPH20221355,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-07-03
RPH20221355,CS202,Web Development,3.0,2023/2024,SEM1,2025-02-21
RPH20221355,CS201,Database Systems,4.0,2023/2024,SEM2,2025-03-11
RPH20251356,CS-302,Cloud Computing,4.0,2023/2024,S1,2025-11-14
RPH20251356,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-02-19
RPH20251356,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-04-06
RPH20251356,CS202,Web Development,3.0,2023/2024,Semester 1,2025-05-10
RPH20251356,MTH101,Calculus I,,2025/2026,Semester 2,2025-05-17
RPH20251356,,Machine Learning,5.0,2023/2024,SEM1,2025-07-04
RPH20251356,CS-101,Introduction to Programming,4.0,2025/2026,SEM1,2025-10-28
RPH20241357,CS102,Data Structures,5.0,2025/2026,S2,2025-07-20
RPH20241357,CS202,Web Development,3.0,2023/2024,Semester 2,2025-09-02
RPH20241357,CS101,Introduction to Programming,4.0,2024/2025,S1,2025-11-18
RPH20241357,CS302,Cloud Computing,4.0,2024/2025,S2,2025-05-13
RPH20251358,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-06-05
RPH20251358,CS102,Data Structures,5.0,2023/2024,SEM1,2025-06-20
RPH20251358,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-05-25
RPH20251358,PHY101,Physics for Engineers,4.0,2025/2026,S1,2026-01-01
RPH20251358,CS201,Database Systems,4.0,2025/2026,S1,2025-09-14
RPH20251359,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-03-05
RPH20251359,ENG101,Technical Writing,3.0,2023/2024,S2,2025-09-16
RPH20251359,CS202,Web Development,3.0,2024/2025,S1,2025-09-01
RPH20251359,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-07-01
RPH20251359,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-10-18
RPH20251359,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-09-18
RPH20251359,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-07-28
RPH20221360,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-04-30
RPH20221360,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-03-06
RPH20221360,CS201,Database Systems,4.0,2023/2024,S1,2025-11-04
RPH20221360,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-13
RPH20221360,CS-102,Data Structures,5.0,2024/2025,S2,2026-01-09
RPH20231361,CS102,Data Structures,5.0,2023/2024,SEM2,2025-05-30
RPH20231361,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-07-28
RPH20231361,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-10-18
RPH20231361,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-09-07
RPH20231361,,Technical Writing,3.0,2025/2026,S1,2025-06-25
RPH20231361,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-11-20
RPH20231361,CS302,Cloud Computing,4.0,2024/2025,S2,2025-04-11
RPH20241362,,Calculus I,4.0,2024/2025,S1,2025-05-29
RPH20241362,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-09-23
RPH20241362,CS202,Web Development,3.0,2025/2026,SEM1,2025-03-22
RPH20241362,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-11-17
RPH20221363,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-12-16
RPH20221363,CS201,Database Systems,4.0,2024/2025,SEM2,2025-07-15
RPH20221363,,Calculus I,4.0,2023/2024,Semester 2,2025-05-31
RPH20221363,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-10-17
RPH20221363,CS302,Cloud Computing,4.0,2024/2025,S2,2025-10-12
RPH20231364,CS-301,Machine Learning,5.0,2024/2025,S1,2025-08-12
RPH20231364,CS-302,Cloud Computing,4.0,2024/2025,S2,2025-09-05
RPH20231364,CS-202,Web Development,3.0,2023/2024,S2,2025-08-09
RPH20231364,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-03-07
RPH20231364,mth102,Linear Algebra,4.0,2024/2025,SEM2,2025-05-03
RPH20231364,cs101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-06-16
RPH20251365,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-10-05
RPH20251365,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-27
RPH20251365,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-12-22
RPH20251365,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-03-20
RPH20251365,CS102,Data Structures,5.0,2023/2024,S2,2025-10-22
RPH20231366,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-09-22
RPH20231366,CS301,Machine Learning,5.0,2023/2024,S1,2025-02-17
RPH20231366,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-07-26
RPH20231366,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-05-25
RPH20251367,CS202,Web Development,3.0,2025/2026,S2,2025-05-10
RPH20251367,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-09-15
RPH20251367,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-11-05
RPH20251367,CS101,Introduction to Programming,4.0,2023/2024,S2,2025-04-27
RPH20251367,CS301,Machine Learning,5.0,2024/2025,S2,2025-10-19
RPH20231368,CS102,Data Structures,5.0,2025/2026,S2,2025-02-15
RPH20231368,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-09-15
RPH20231368,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-05-30
RPH20231368,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-09-28
RPH20231368,CS302,Cloud Computing,,2025/2026,SEM1,2026-01-01
RPH20231368,CS-201,Database Systems,4.0,2024/2025,SEM1,2025-10-11
RPH20251369,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2026-01-03
RPH20251369,CS201,Database Systems,4.0,2024/2025,SEM1,2025-05-08
RPH20251369,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-07-09
RPH20251369,CS202,Web Development,3.0,2025/2026,Semester 2,2025-05-04
RPH20251369,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-02-24
RPH20231370,CS-102,Data Structures,5.0,2023/2024,SEM1,2025-02-16
RPH20231370,CS202,Web Development,3.0,2025/2026,Semester 2,2025-08-31
RPH20231370,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-08-02
RPH20231370,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-06-22
RPH20231370,mth101,Calculus I,4.0,2024/2025,SEM2,2025-08-23
RPH20231370,CS301,Machine Learning,5.0,2023/2024,S2,2025-06-19
RPH20241371,CS201,Database Systems,4.0,2025/2026,S2,2025-02-28
RPH20241371,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-08-25
RPH20241371,CS202,Web Development,3.0,2023/2024,SEM1,2025-07-18
RPH20241371,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-11-12
RPH20251372,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-07-05
RPH20251372,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-04-21
RPH20251372,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-03-31
RPH20251372,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-04-30
RPH20251372,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2026-01-07
RPH20251372,MTH101,Calculus I,4.0,2025/2026,S1,2025-09-05
RPH20251373,CS302,Cloud Computing,4.0,2024/2025,S1,2025-08-02
RPH20251373,CS202,Web Development,3.0,2024/2025,Semester 1,2025-10-10
RPH20251373,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-03-12
RPH20251373,CS102,Data Structures,5.0,2025/2026,S2,2025-08-27
RPH20251374,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-02-20
RPH20251374,CS102,Data Structures,5.0,2025/2026,S1,2025-02-26
RPH20251374,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-12-29
RPH20251374,CS302,Cloud Computing,4.0,2024/2025,SEM2,2025-03-25
RPH20251374,CS201,Database Systems,4.0,2023/2024,S1,2025-12-02
RPH20231375,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-03-22
RPH20231375,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-07-10
RPH20231375,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2026-01-13
RPH20231375,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-08-25
RPH20221376,CS102,Data Structures,5.0,2023/2024,S2,2025-09-08
RPH20221376,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-12-27
RPH20221376,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-09-19
RPH20221376,,Linear Algebra,4.0,2024/2025,S2,2025-07-07
RPH20221376,CS301,Machine Learning,5.0,2025/2026,SEM2,2025-04-28
RPH20251377,CS201,Database Systems,4.0,2024/2025,S1,2025-04-29
RPH20251377,CS101,Introduction to Programming,,2025/2026,SEM2,2025-02-18
RPH20251377,cs102,Data Structures,5.0,2025/2026,Semester 1,2025-03-04
RPH20251377,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-11-05
RPH20251378,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-05-28
RPH20251378,CS201,Database Systems,,2023/2024,Semester 1,2025-04-25
RPH20251378,ENG101,Technical Writing,3.0,2024/2025,Semester 2,2025-09-02
RPH20251378,,Cloud Computing,4.0,2025/2026,Semester 2,2025-11-17
RPH20251378,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-08-05
RPH20251378,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-03-17
RPH20251378,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-12-08
RPH20241379,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-06-07
RPH20241379,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-06-02
RPH20241379,CS302,Cloud Computing,4.0,2024/2025,S1,2025-10-29
RPH20241379,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-10-12
RPH20231380,CS202,Web Development,3.0,2024/2025,Semester 1,2025-04-14
RPH20231380,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-08-09
RPH20231380,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-12-19
RPH20231380,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-11-27
RPH20231380,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-07-28
RPH20231380,,Machine Learning,5.0,2025/2026,SEM2,2026-01-06
RPH20231380,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-09-10
RPH20221381,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-04-26
RPH20221381,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-09-19
RPH20221381,CS202,Web Development,3.0,2025/2026,SEM2,2025-07-09
RPH20221381,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-05-15
RPH20221381,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-11-17
RPH20221381,MTH101,Calculus I,4.0,2023/2024,S1,2025-09-10
RPH20221381,CS-301,Machine Learning,5.0,2025/2026,Semester 1,2026-01-02
RPH20231382,CS102,Data Structures,,2023/2024,SEM1,2026-01-03
RPH20231382,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-12-21
RPH20231382,CS201,Database Systems,4.0,2023/2024,S2,2026-01-13
RPH20231382,ENG101,Technical Writing,3.0,2023/2024,S1,2025-07-06
RPH20231382,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-11-14
RPH20241383,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-10-04
RPH20241383,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-07-19
RPH20241383,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-05-24
RPH20241383,CS102,Data Structures,5.0,2024/2025,SEM2,2025-09-01
RPH20241383,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-08-30
RPH20241383,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-09-24
RPH20241383,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-08-24
RPH20241384,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-09-03
RPH20241384,CS301,Machine Learning,5.0,2024/2025,S2,2025-11-08
RPH20241384,ENG101,Technical Writing,3.0,2023/2024,S2,2025-05-24
RPH20241384,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-05-26
RPH20231385,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-09-17
RPH20231385,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-09-28
RPH20231385,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-07-23
RPH20231385,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-11-20
RPH20231385,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-27
RPH20221386,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-04-30
RPH20221386,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-12-19
RPH20221386,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-09-22
RPH20221386,eng101,Technical Writing,3.0,2025/2026,SEM2,2025-09-19
RPH20221386,CS102,Data Structures,5.0,2023/2024,Semester 2,2026-01-13
RPH20221386,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-08-20
RPH20231387,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-02-21
RPH20231387,CS302,Cloud Computing,4.0,2023/2024,SEM1,2025-06-21
RPH20231387,CS-101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-09-06
RPH20231387,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-10-15
RPH20231387,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-03-24
RPH20231387,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-11-20
RPH20221388,,Calculus I,4.0,2024/2025,Semester 1,2025-12-07
RPH20221388,CS-202,Web Development,3.0,2024/2025,Semester 2,2025-08-16
RPH20221388,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-05-13
RPH20221388,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-07-01
RPH20221388,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-07-26
RPH20221388,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-04-16
RPH20231389,,Calculus I,4.0,2024/2025,Semester 1,2025-05-18
RPH20231389,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-12-11
RPH20231389,,Web Development,3.0,2023/2024,SEM2,2025-11-10
RPH20231389,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-07-04
RPH20231389,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-05-09
RPH20231389,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-08-26
RPH20231390,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-11-09
RPH20231390,,Database Systems,4.0,2023/2024,S2,2025-11-09
RPH20231390,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-04-28
RPH20231390,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-06-19
RPH20231390,MTH102,Linear Algebra,4.0,2025/2026,Semester 2,2025-11-12
RPH20221391,CS-201,Database Systems,4.0,2024/2025,SEM1,2025-08-07
RPH20221391,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-11-09
RPH20221391,ENG101,Technical Writing,3.0,2023/2024,S1,2025-11-11
RPH20221391,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-06-14
RPH20221391,CS-102,Data Structures,5.0,2024/2025,SEM1,2025-02-27
RPH20241392,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-02-26
RPH20241392,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-12-03
RPH20241392,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-11-17
RPH20241392,CS301,Machine Learning,5.0,2023/2024,S2,2025-05-24
RPH20241392,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-10-13
RPH20231393,CS201,Database Systems,4.0,2025/2026,SEM1,2025-12-03
RPH20231393,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-07-05
RPH20231393,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-07-09
RPH20231393,CS202,Web Development,3.0,2024/2025,Semester 1,2025-10-28
RPH20231393,CS102,Data Structures,5.0,2025/2026,S1,2025-03-02
RPH20231393,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-09-18
RPH20231393,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-04-03
RPH20231394,CS-301,Machine Learning,5.0,2025/2026,Semester 2,2025-03-13
RPH20231394,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-09-02
RPH20231394,CS302,Cloud Computing,4.0,2023/2024,S1,2026-01-06
RPH20231394,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-05-08
RPH20231394,ENG101,Technical Writing,3.0,2025/2026,S1,2025-08-03
RPH20231394,CS-201,Database Systems,4.0,2024/2025,Semester 2,2025-06-07
RPH20231394,CS202,Web Development,3.0,2023/2024,SEM2,2025-08-21
RPH20241395,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-10-31
RPH20241395,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-06-11
RPH20241395,MTH102,Linear Algebra,4.0,2025/2026,S1,2025-03-13
RPH20241395,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-06-14
RPH20231396,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-10-05
RPH20231396,cs201,Database Systems,4.0,2024/2025,SEM1,2025-03-31
RPH20231396,CS301,Machine Learning,5.0,2024/2025,S2,2026-01-06
RPH20231396,CS302,Cloud Computing,4.0,2025/2026,S1,2025-02-12
RPH20221397,CS201,Database Systems,4.0,2024/2025,S1,2025-05-08
RPH20221397,CS102,Data Structures,5.0,2025/2026,S1,2026-01-13
RPH20221397,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-09-14
RPH20221397,CS302,Cloud Computing,4.0,2023/2024,S1,2025-04-30
RPH20251398,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-05-04
RPH20251398,CS201,Database Systems,4.0,2025/2026,SEM1,2025-08-11
RPH20251398,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-08-30
RPH20251398,CS202,Web Development,3.0,2025/2026,Semester 2,2025-07-04
RPH20251398,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-08-06
RPH20251398,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-07-11
RPH20251398,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-12-16
RPH20231399,,Cloud Computing,4.0,2025/2026,S2,2025-05-21
RPH20231399,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-08-09
RPH20231399,CS102,Data Structures,5.0,2023/2024,SEM2,2025-07-02
RPH20231399,ENG101,Technical Writing,3.0,2025/2026,S2,2025-12-08
RPH20231399,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-05-05
RPH20231399,CS201,Database Systems,4.0,2023/2024,S2,2025-08-23
RPH20231400,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-09-07
RPH20231400,,Physics for Engineers,4.0,2024/2025,Semester 2,2025-03-21
RPH20231400,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-11-03
RPH20231400,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-02-26
RPH20231400,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-05-27
RPH20231400,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-05-03
RPH20231400,cs202,Web Development,3.0,2023/2024,SEM1,2025-03-26
RPH20231401,eng101,Technical Writing,3.0,2025/2026,SEM1,2025-05-04
RPH20231401,CS101,Introduction to Programming,,2023/2024,S2,2025-12-21
RPH20231401,,Physics for Engineers,4.0,2025/2026,S2,2025-09-24
RPH20231401,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-07-21
RPH20231402,CS201,Database Systems,4.0,2023/2024,SEM1,2025-03-20
RPH20231402,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-11-08
RPH20231402,CS202,Web Development,3.0,2024/2025,Semester 1,2025-05-27
RPH20231402,CS102,Data Structures,5.0,2024/2025,S1,2025-11-17
RPH20231402,PHY101,Physics for Engineers,4.0,2025/2026,S2,2026-01-06
RPH20231402,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-05-11
RPH20251403,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-03-19
RPH20251403,ENG101,Technical Writing,3.0,2025/2026,S1,2025-09-09
RPH20251403,CS202,Web Development,3.0,2025/2026,SEM1,2025-12-25
RPH20251403,CS102,Data Structures,5.0,2025/2026,S1,2025-09-20
RPH20251403,CS101,Introduction to Programming,4.0,2023/2024,SEM2,2025-05-12
RPH20231404,phy101,Physics for Engineers,4.0,2025/2026,S1,2025-08-03
RPH20231404,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-03-31
RPH20231404,CS202,Web Development,3.0,2023/2024,SEM2,2025-11-11
RPH20231404,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-11-13
RPH20221405,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-11-21
RPH20221405,CS202,Web Development,3.0,2023/2024,S1,2025-05-16
RPH20221405,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-07-09
RPH20221405,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-12-14
RPH20221405,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-02-28
RPH20221405,CS102,Data Structures,5.0,2025/2026,SEM2,2025-04-03
RPH20221405,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-04-12
RPH20251406,CS-202,Web Development,3.0,2025/2026,Semester 1,2025-07-22
RPH20251406,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-03-01
RPH20251406,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-06-20
RPH20251406,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-12-08
RPH20251406,CS102,Data Structures,5.0,2023/2024,SEM1,2025-06-15
RPH20251406,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-09-05
RPH20231407,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-12-04
RPH20231407,ENG101,Technical Writing,3.0,2024/2025,S1,2025-10-04
RPH20231407,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-08-19
RPH20231407,CS102,Data Structures,5.0,2025/2026,S1,2025-04-13
RPH20231407,CS101,Introduction to Programming,4.0,2023/2024,SEM2,2026-01-02
RPH20231407,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-11-13
RPH20241408,CS201,Database Systems,4.0,2023/2024,SEM2,2025-11-19
RPH20241408,CS102,Data Structures,5.0,2024/2025,SEM2,2025-06-03
RPH20241408,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-05-26
RPH20241408,,Machine Learning,5.0,2024/2025,Semester 1,2025-11-15
RPH20251409,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-06-19
RPH20251409,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-13
RPH20251409,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-09-28
